Folder,genotypes,location,hull,cotyledon,rep,4_sal,vanil_4gluc,querc_glucI,cat_13C,cat,epi_cat,cat_gluc,gallo,epi_gallo,epi_cat_gall,epi_gallo_gall,A2,B1,CC_I,CC_II,B2,CCC_I,CCC_II,C1,CCC_III,3_cinn,kaempf_rhamn,querc_di_glucI,kaemp_di_rut,malv_3galact,querc_3_4di_gluc,kaemp_3robin_7rhamn,lut_3_7di_gluc,lut_di_gluc,kaemp_rhamn_gluc_I,kaemp_rhamn_gluc_II,resv_3gluc,querc_3galact,querc_3rutin,querc_3gluc,myr_3rhamn,kaemp_3rutin,lut_7gluc,kaemp_7neohesp,kaem_3gluc,querc_3rhamn,apig_7gluc,querc_4gluc,lut_4gluc,myr,kaemp_rhamn_galact,querc_di_glucII,querc_glucII,4_coum,querc,lut,flavan,narin,apig,flav,kaemp,querc_glucIII,731.7,1155.9I,1155.9II,1444.1I,1444.1II,595.6I,595.6II,595.6IV,609.6,883.7I,883.7II,883.7IV,899.7I,899.7II,899.7III,915.6II,915.6III,915.6IV,1171.8I,1171.8II,1171.8III,1187.8I,1187.8II,1187.8III,1460.1I,1460.1II,1475.8I,1475.8II,1492.2I,1492.2II,1748.2,1764.4,1204.8I,1204.8II,1204.8III,1509.2I,1509.2II,1525.1
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_54,SPG,grey,yellow,3,1,0.253506408,0.09658377,1,0.675992234,0.040742024,11.87240145,0.324254457,0.016046222,0.002064688,0.000612992,0.001324274,0.188014357,1.071641601,0.116618046,0.02417251,2.034359658,0.24386122,0.008822848,0.313338909,1,31.48501395,0.48259708,576.298473,0,0.00356769,19.68721565,0.015278642,1.561986798,0.570997331,0.285440031,0.236998496,0.010611472,0.107198742,0.054753692,0.410815615,0.016156708,0.075968469,0,0.036823349,0.507727565,0.058851723,0.030486688,2.066918554,0.016905835,9.212112178,0.36515472,0.183085238,1,0,0.002852451,0.004988606,0.000603384,0,0.001057967,0.000825338,0.031843045,1.200516882,6.425755861,5.600131497,1.926973928,1.444098159,4.19323495,2.527256654,18.60593533,1.518004367,37.27871483,8.35520916,1.867009052,6.553556748,4.203143863,30.84370658,1.3144531,1.741725819,2.434455229,12.80126177,6.066434192,4.219897688,20.84368887,6.921191808,2.710620022,4.506417271,2.679513843,7.632024484,3.234932381,4.886994582,1.676434795,1.194321645,1.561612251,4.199743406,3.204983655,8.978138776,2.205392011,1.3479957,1.603909931
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_54,SPG,grey,yellow,2,1,0.243561801,0.015481148,1,0.509842004,0.035456882,10.96341593,0.143344416,0.006435431,0.00049215,0.000766602,0.000688801,0.117280716,1.181874559,0.138970163,0.028651343,2.387957406,0.334915174,0.005322672,0.306746836,1,27.80804541,0.611292925,534.622921,0,0.016897813,11.34599223,0,2.502944355,0.276237826,0.360359278,0.196926518,0.062916682,0.075675983,0.027753082,0.264487692,0.010040543,0.087781915,0.001327796,0.039200057,0.426556991,0.034518824,0.00551379,2.323449777,0.003631887,3.85548833,0.687187415,0.412594294,1,0,0.00277592,0.007200622,0.00253493,0.000735485,0.001737837,0.000446914,0.075752263,1.148488812,4.899246677,4.923146851,1.631788546,1.209240259,3.745923266,1.437058165,19.74193948,1.459833118,34.74273768,8.660528518,1.69441028,6.835246374,4.762995624,32.69758802,1.689748134,2.022723754,2.209893591,11.55985389,5.390993896,4.055505498,19.21317029,5.635475454,2.560991446,3.186861324,2.210720433,6.875902021,2.88624103,5.080395185,2.046751351,1.33511873,1.376350955,3.882569808,3.520380212,9.566502993,1.873934536,1.357730305,1.504925937
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_54,SPG,grey,yellow,1,1,0.180297614,0.098584343,1,0.774778054,0.042294062,12.72589442,0.321576335,0.015952112,0.002227735,0.001670858,0.001053614,0.181588185,1.071942078,0.131278527,0.028677776,1.847486333,0.249428599,0.00773502,0.286786715,1,33.56899547,0.399508015,370.8470952,0.003892205,0.019553614,16.32805231,0.002660712,0.966904548,0.496670361,0.237368353,0.181149992,0.004333872,0.124257806,0.026354299,0.267732849,0.010978152,0.015493373,0,0.044934287,0.485820148,0.05833227,0.006608776,1.159959335,0.009656519,8.117318622,0.213984667,0.142621552,1,0.000341194,0.000211116,0.004641688,0.000818039,0.001173776,0,0.00034258,0.023029781,1.308054278,6.550310684,5.613842448,2.00076184,1.828819912,4.430918783,1.518394265,22.43298197,1.597597674,39.69044916,10.52041663,1.822141058,8.870082224,5.27000542,38.83749122,1.730989554,2.104571348,2.69961845,13.99107735,6.867106007,4.329557988,24.57215559,6.776588069,2.826265638,4.47719589,2.956302382,8.114367201,3.758392768,5.470011844,2.880470119,1.134469102,1.609106916,5.14134517,4.199166739,10.31958673,3.054989034,1.864867015,1.583599495
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_73,SPG,grey,yellow,3,1,0.221205042,0.101739134,1,0.52658516,0.021363049,11.53991914,0.17987663,0.009042178,0.001788918,0.001260372,0.000864468,0.16399462,1.279733176,0.126529188,0.040989693,2.126321759,0.283937612,0.001751674,0.324139083,1,39.65138804,0.404280832,615.8509032,0.009485341,0.000966645,21.98082997,0.022978265,2.71245596,0.720554996,0.178274819,0.123874045,0.003636848,0.166599408,0.035791102,0.253044432,0.020603739,0.017892816,0,0.055270178,0.350726974,0.039630943,0.008377999,0.847100155,0.004752395,15.91997811,0.264003899,0.125069513,1,0.001302565,0.004381315,0.010478939,0.001098303,0.001004252,0.000776758,0.000712112,0.013005731,1.000501499,5.130826301,4.560349636,1.678186656,1.11933946,3.729712196,1.146960045,17.20486532,1.820512055,34.7513236,8.027639997,1.662234693,6.290656688,3.885626256,29.32919459,1.19321183,1.923756266,1.98371088,11.53241509,5.122815568,4.122297043,18.85589267,5.36566399,2.740422484,3.661835189,2.247878707,6.980378469,3.024326915,3.730754182,1.820802985,1.105940475,1.371918204,3.756622195,3.113859332,8.576769621,1.977133493,1.453240506,1.197456431
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_73,SPG,grey,yellow,2,1,0.201536559,0.060488576,1,0.571403318,0.016730158,10.77379467,0.129734538,0.01368731,0.001768584,0.000681786,0.000149628,0.119861669,1.206504148,0.116405773,0.01172804,2.277117985,0.286800137,0.00240187,0.369247177,1,17.88285014,0.289264454,493.4049107,0,0.00156925,20.5751193,0.002594405,1.522887916,0.564671616,0.160275046,0.104957887,0.001786934,0.12690512,0.035613787,0.199582205,0.039541714,0.015911117,0,0.06645445,0.230476527,0.057856031,0.026422301,0.929545218,0.003168961,15.41109769,0.247724916,0.24626861,1,0.000615434,0.004942235,0.004249162,0.000365911,0,0.001617513,0.000609523,0.015103999,1.055395264,4.683116223,3.970947665,1.162285209,0.967610151,3.947848297,1.136173842,17.56653293,1.34088242,33.54736549,7.838664201,1.777516105,6.51665011,4.117489936,30.16735761,1.325723771,1.795707406,2.554231342,11.08725954,5.012289522,3.905692532,18.58445866,6.021923175,2.74088728,2.904199329,1.813299678,5.976686242,2.92316396,4.031780047,1.891530594,0.743703031,0.933199342,4.29776542,3.356695904,7.93073397,2.36510169,1.538390239,1.375660292
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_Gy_Y_73,SPG,grey,yellow,1,1,0.206790697,0.124371228,1,0.522563237,0.015908412,9.170729,0.142201331,0.008407967,0.000837056,0.001844358,0.000890523,0.109160055,0.941283042,0.094778631,0.022331855,1.639104901,0.20641229,0.004367032,0.229946787,1,35.71173815,0.289042729,486.6733579,0.005778883,0.001147865,16.53798718,0.010144922,2.143414121,0.515202507,0.166705545,0.109595101,0.009757995,0.072397872,0.020977385,0.153407509,0.010984651,0.046650195,0,0.084337824,0.278438793,0.089067086,0.007553807,1.108495132,0.004916432,11.92875195,0.205124852,0.189765335,1,0.000597566,0.003681253,0.005140263,0.000484434,0.001028718,0.000620433,0.000262502,0.010854536,1.004026577,5.2400218,4.245785604,1.425833721,1.0781014,3.22196426,1.071594051,18.23160491,1.462840604,34.37144449,8.027652416,1.476331256,6.069001759,3.732343502,28.68518893,1.493533731,1.807422343,2.121038497,10.95071927,5.028002171,4.399658322,17.81160161,4.910203192,2.268696211,3.059354945,1.880586256,6.450777635,2.747409489,3.799065639,1.663257583,0.830088459,1.13167795,3.653200304,3.054604885,7.998976094,1.802988079,1.167592922,1.238810987
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_117,SPG,tan,red,3,1,0.218113714,0.013563473,1,0.451474168,0.012025507,6.678839965,0.267428044,0.006440204,0.001902641,0.000785548,0.000889577,0.091298181,0.709017457,0.078704496,0.005731746,1.595815147,0.239510745,0.006391111,0.216920538,1,23.14470032,0.164516726,445.8005006,0.011465322,0.001765029,7.906262289,0.000780759,3.107737172,0.431180254,0.102249747,0.21518263,0.005397795,0.119056518,0.007063446,0.119324458,0.016137752,0.020305209,0.001446449,0.121302033,0.245893525,0.023478886,0.001845626,0.421324476,0.00458066,7.884494463,0.322727703,0.146194559,1,0.00057641,0.001298433,0.007622214,0.000936851,0.000839919,0.000207555,0.000210265,0.010605904,0.80678089,5.56870254,5.406534136,1.711053784,1.576285545,2.606119368,1.828602756,10.43901683,1.057642255,24.55571539,6.852566646,1.300014154,4.067055702,2.790378578,18.28536449,1.198877627,1.4494805,1.325157562,9.592023633,4.999830276,3.290136817,12.77578328,4.203805213,2.189973035,3.337823205,2.125715561,4.82325561,2.463685796,2.346004993,1.368424269,0.938172807,1.131426431,2.690305675,2.152525387,4.316655959,1.194041658,0.853947341,0.832701566
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_117,SPG,tan,red,2,1,0.303100233,0.008219709,1,0.462244024,0.006316152,6.612172823,0.194879435,0.003071671,0.000841271,0.000368531,0.001081358,0.081020913,0.86444029,0.110653246,0.01085224,2.1359593,0.325688971,0.004459646,0.312549304,1,36.85473509,0.23153756,651.1495186,0,0.003466081,11.68886809,0.006117101,4.650288359,0.93544582,0.21404992,0.2254399,0.027694339,0.136636878,0.00486978,0.168851645,0.029141779,0.035121083,0,0.086949909,0.330078427,0.037161736,0.004189944,0.570664276,0.011283345,8.815638473,0.282780606,0.176255232,1,0.000983374,0.001610964,0.014128609,0.003472214,0.000755984,0.001020647,0.000687208,0.021576172,0.760958157,4.421772604,4.055786662,1.251793372,1.02268209,2.038469106,1.691519355,8.744696346,1.015287178,20.75160275,5.835403992,1.064745536,3.536952882,2.648239966,16.28484804,1.233327726,1.183737802,1.538621617,7.874534515,4.384755045,2.831516323,11.1586682,4.135010925,1.841443109,2.448117073,1.584133751,3.775452444,2.090810394,2.332171157,1.187111823,0.802533273,0.858987797,1.976182525,2.070119369,4.431223215,0.898011522,0.989284834,0.88382999
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_117,SPG,tan,red,1,1,0.33034907,0.014333933,1,0.456666082,0.010167076,5.160794581,0.22559887,0.004193315,0.001216687,0.000273493,0.001032532,0.081359123,0.627897257,0.064339079,0.009258881,1.404034212,0.185138111,0.011559798,0.185645518,1,22.61638197,0.177552173,476.0283666,0.00948669,0.002026128,10.72746405,0.000875647,1.561280914,0.531112686,0.234428354,0.215421494,0.007311642,0.069766042,0.058083148,0.121558212,0.017160669,0.033042067,0,0.074242256,0.241596623,0.050829636,0.025365829,0.41999733,0.002635568,7.744572344,0.33401898,0.286821543,1,0,0.000687741,0.004805255,0.002806045,0.000558327,0.000891345,0.000671159,0.020359414,0.654761363,4.228119856,4.095363125,1.337948518,0.969202394,1.968520854,1.469583814,8.460161277,0.901237502,19.49183659,5.882589345,1.159116826,3.425369304,2.828199039,15.69881852,1.062257261,1.195469546,1.688273387,7.747053474,4.388803176,2.936666785,10.89258272,3.979492974,1.738686984,2.536607111,1.81193594,4.118979232,2.193091401,2.452304152,1.570889886,0.559855292,0.642462896,2.546573413,2.148678226,4.395965766,1.070223839,0.942694779,0.964255769
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_162,SPG,tan,red,3,1,0.255879565,0.01405493,1,0.439681917,0.029240108,9.000156065,0.189315846,0.009959767,0.000598904,0.001345082,0.000575145,0.066114251,0.75849106,0.098130702,0.017085557,1.604130488,0.266008624,0.014293906,0.251101897,1,24.67865686,0.271264299,466.8524856,0,0.002313414,14.47996465,0.001368172,3.634025518,0.252615213,0.111366602,0.201966672,0.013756903,0.041848011,0.013557336,0.104562338,0.003912147,0.042131964,0,0.050770521,0.233057879,0.042474907,0.006579301,0.892938279,0.003670987,3.507273285,0.29868292,0.158937857,1,0,0.001101973,0.014422944,0.002011841,0,0.000555247,0.000809464,0.052973235,0.721298178,3.104012916,4.115904393,1.004478944,0.964096801,2.665916553,2.941475089,11.79121285,1.140207142,21.47466146,6.215645789,1.06944172,5.028241935,2.850771823,21.3578493,1.014063652,1.354869765,1.77297334,7.989467603,3.877797771,2.294933597,11.98314407,4.2194572,1.66710487,2.429959081,1.754787684,3.869492198,2.094690083,2.47250421,0.849426974,0.546344631,0.332441642,2.500791998,2.251617965,5.066776924,1.030241965,0.99706325,0.982012776
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_162,SPG,tan,red,2,1,0.247468849,0.001762437,1,0.294680115,0.013890191,4.525870109,0.109766993,0.006157163,0.002247825,0.000245409,0.001024489,0.052136343,0.401707042,0.048880904,0.005438464,0.815324517,0.134998862,0.00686655,0.104226213,1,32.43255789,0.393127868,630.661502,0.017269865,0.000714282,28.13358149,0,3.289726546,0.418368248,0.1402468,0.229662663,0.017803089,0.027754296,0.021473735,0.140581061,0.004149901,0.050999809,0.003331162,0.069152827,0.361354739,0.051171913,0.00472068,0.93426588,0.004033755,5.828858499,0.286275259,0.176034286,1,0.000842423,0.00218329,0.012650812,0.003441099,0.001253487,0.000911106,0.000723661,0.04626542,0.489640985,1.649322591,2.046749363,0.37259437,0.400485369,1.803216788,1.697029018,6.594303055,0.938563732,12.47105911,3.702023916,0.672184071,3.873731108,2.237499602,13.67541354,0.620766481,0.85296202,1.134869336,3.58458829,2.546402998,1.319728883,6.662381487,2.867388677,1.006509997,0.844439962,0.684343184,1.628255424,1.150287581,1.19695817,0.649763729,0.326705596,0.101242957,1.557223234,1.949368018,3.51381343,0.6729972,0.508909464,0.552710126
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_162,SPG,tan,red,1,1,0.225463927,0.004355032,1,0.57629707,0.01060997,9.008749034,0.220895132,0.008589488,0.002404922,0.000635429,0.001299413,0.116969904,0.846114243,0.095851368,0.007995304,1.929977673,0.255452621,0.000768856,0.298537251,1,35.02122762,0.280344357,489.4844857,0,0.002501351,20.07315512,0.013309311,2.539214832,0.346471761,0.146470519,0.273557824,0.023250564,0.05719922,0.036474652,0.117214718,0.00506328,0.036572291,0.00299594,0.093850337,0.354995657,0.106805214,0.021768679,1.189475663,0.001817129,3.531949701,0.322356184,0.225688817,1,0,0.001372357,0.007759121,0.001011729,0.000920167,0.00140085,0.000226596,0.024906427,0.969314854,5.12146377,5.067015346,1.575949483,1.345905173,3.275285862,1.337010126,14.63922488,1.272794685,28.02271905,7.605083411,1.541457054,5.808448204,4.204760792,26.63272017,1.387985837,1.468849889,2.416937887,10.17706468,5.450919248,3.171062315,16.33417549,5.719605423,2.293312781,3.259136661,2.042689885,5.305577252,2.492904041,3.188082099,1.844225842,0.958468638,1.048345293,3.61858491,2.808824758,6.683334327,1.948641539,1.043542614,1.189514701
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_176,SPG,tan,red,3,1,0.288666272,0.046899799,1,0.568603687,0.027452464,8.759420662,0.305226555,0.010671388,0.002129772,0.002106937,0.001172588,0.173830894,1.331993867,0.095415802,0.01846424,2.244707529,0.312073335,0.01312299,0.319811495,1,48.84176521,0.674699657,1445.287896,0,0.001784541,28.2870609,0,8.817174909,0.587812818,0.185006992,0.473716576,0.041139451,0.207712651,0.090648983,0.509306276,0.012865655,0.079900875,0,0.151153823,0.973373866,0.101304135,0.02370774,1.07820316,0,9.082009228,0.454248016,0.20613445,1,0,0.002260222,0.00911917,0.00179736,0.001008758,0.000971604,0.000476427,0.031661601,1.169318565,6.254520685,5.796543027,1.863003514,1.404594157,3.787566705,2.459112497,17.91984902,1.626780662,35.95453636,9.173864352,1.740486229,6.259074414,4.225392571,29.1798965,1.676786212,1.879333649,2.106463792,12.94633135,6.254414321,3.825423241,19.91449127,6.294297363,2.807853131,3.708347192,2.724449755,6.447716451,3.042064132,3.850575872,2.200450967,1.196164899,1.192837341,3.879196462,2.982553084,6.996611743,1.911285673,1.498227824,1.201884195
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_176,SPG,tan,red,2,1,0.286346227,0.016659931,1,0.686739709,0.030708078,10.91999018,0.374290863,0.008763883,0.002603904,0.003394262,0.002313534,0.133381239,1.213607866,0.132135215,0.017300061,2.364127437,0.328561642,0.008183171,0.370883864,1,24.26550825,0.219932081,408.6924196,0,0.004616138,8.810752681,0,7.229765223,0.109913872,0.101332021,0.231437958,0.00943182,0.092553981,0.021709413,0.148363121,0.026643218,0.020975146,0.000535283,0.103049472,0.313405339,0.081316956,0.007336895,0.487080086,0.003381429,2.567683269,0.348903919,0.166381636,1,0.000866494,0.001410684,0.007749906,0.001382368,0.001117406,0.000336791,0.000299564,0.026441551,1.024853,4.498680272,4.380312905,1.287773323,0.9562866,2.809374575,2.193142543,13.26359309,1.138180919,27.30316901,6.619165339,1.425788982,4.846704296,3.55185602,22.86360148,1.43489631,1.505113912,1.669631861,9.49342656,4.600318406,3.240145313,15.51791307,4.433267178,2.124733409,2.875934753,1.640004765,5.3480043,2.343900885,3.284799787,1.440409033,0.951235421,1.313980284,3.285801421,2.604587863,6.808843869,1.674952998,0.976783865,1.037561796
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_176,SPG,tan,red,1,1,0.263175557,0.01318835,1,0.497240019,0.013643863,6.914760142,0.270056398,0.003530417,0.001047792,0.001275592,0.002351645,0.09896163,0.862377936,0.091187528,0.006696232,1.594930903,0.224425023,0.023599911,0.294107986,1,31.02681614,0.18209581,502.0720743,0.015163782,0.0025836,15.19143445,0.015978685,2.434016948,0.123597257,0.077478265,0.163253108,0.025480303,0.068588859,0.012312375,0.151040667,0.01588835,0.027844839,0,0.038094926,0.281340265,0.061174183,0.011908687,0.328290533,0.005800491,3.932687132,0.182366252,0.124228665,1,0.00038206,0.002438514,0.003188362,0.000411038,0.000791291,0.001394154,0.000415265,0.011571857,0.9247017,4.525796676,4.460886521,1.240198564,1.097949404,2.836168158,1.367359074,13.01823265,1.249466158,26.44447877,7.21629294,1.539403374,5.523390419,3.634590381,25.34550846,1.460470777,1.500945803,1.919544671,10.25435193,5.123278853,2.835206947,15.70160112,5.481707099,2.231196507,2.743727956,1.882203408,5.062694609,2.066050543,2.782762364,1.593981849,0.999887714,0.898010151,3.861273958,2.779538829,6.178328799,1.856228938,0.993895139,1.065895631
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_90,SPG,tan,red,3,1,0.242023696,0.021859638,1,0.480715235,0.012032491,8.270826591,0.269071061,0.008563015,0.003330682,0.001009091,0.001174926,0.084105342,0.69653981,0.073187303,0.00076163,1.533092825,0.235876105,0.002875837,0.222467588,1,29.42885714,0.368364058,473.6390785,0,0.000861389,20.07455188,0.022248311,2.468045276,0.454535066,0.124246026,0.241073464,0.009742745,0.060763649,0.042945044,0.123493526,0.009834038,0.032264108,0,0.088240743,0.339750245,0.023600118,0.003498346,0.928890365,0.00220885,5.206688487,0.309928499,0.095226877,1,0.000939599,0.001247715,0.014094497,0.003576851,0.001525588,0.000837324,0.000356194,0.04608781,0.699896945,3.005721064,3.584650308,1.070752863,0.976818477,2.525038812,1.863184271,11.28530142,1.059965026,21.81872475,5.952916627,1.152638453,5.300808057,3.683445541,21.00287102,1.343486663,1.333653159,1.470108878,7.246208303,3.948521734,2.324580406,11.57782113,3.995081962,1.475525272,2.178274109,1.390582482,3.769073584,2.050991533,2.495158644,1.108640875,0.68473345,0.764983773,2.663313401,2.733840693,5.699690916,1.110014362,0.896850915,0.974738548
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_90,SPG,tan,red,2,1,0.189195476,0.014150091,1,0.486635077,0.011086269,7.122840458,0.173459943,0.00817188,0.000583753,0.000643291,0.001547209,0.071440742,0.695120459,0.077219724,0.011304567,1.405050174,0.213781196,0.002891914,0.18118915,1,45.07112664,0.424171804,515.1056584,0.00903069,0.000423152,19.42883147,0.001073509,1.787466207,0.77756385,0.167861726,0.191308689,0.018238571,0.055211562,0.021552515,0.139982835,0.004845435,0.033535978,0,0.093073726,0.342448868,0.01882391,0.002730391,0.996935767,0.002006264,5.814804415,0.188912854,0.127117344,1,0.000802447,0.00160175,0.011442145,0.00069693,0.001299824,0.000691258,0.000539817,0.048888226,0.653815117,3.061381955,3.345071702,0.785405976,0.913052546,2.501468881,1.496199688,11.59546943,0.965458026,20.33504651,6.097284081,1.210366985,5.114440791,3.173171281,21.06705519,1.015252044,1.258678121,1.875698484,6.67891045,3.855721383,2.013677906,11.69197312,4.270283645,1.780623857,1.754742247,1.388728657,3.410189245,1.801649377,1.978810839,0.955942547,0.376528652,0.592914197,2.959486717,2.234536781,5.098614117,1.228864751,0.769272626,0.743070678
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_R_90,SPG,tan,red,1,1,0.159992072,0.011287011,1,0.732310304,0.012403841,8.855443358,0.392142825,0.019321872,0.001003153,0.000636828,0.000224038,0.130297643,0.886436352,0.117487509,0.013236768,1.829358302,0.267740798,0.012898427,0.297102167,1,31.69639996,0.465951882,471.804514,0.010509972,0.004340489,17.024684,0,3.227516828,1.006854378,0.104283052,0.212964412,0.00687083,0.059730074,0.018495033,0.144984456,0.01248128,0.075437451,0,0.069539498,0.419277775,0.039663041,0.001685403,1.25611949,0.009074855,5.030927438,0.273816544,0.118749856,1,0.000552406,0.001318521,0.006610595,0.001375881,0.000309623,0.000790416,0.00029088,0.024304655,0.820258226,5.112921474,5.272055855,1.639659122,1.798004421,3.130105966,1.245227688,14.54459337,1.155913657,27.68742671,8.037099816,1.455505905,5.847669597,3.947408458,26.49228894,1.395809533,1.395500756,1.962309052,10.87028759,5.646466422,3.257188327,16.27276884,5.254758497,2.184980499,3.378339214,2.482927846,6.178053161,2.721361445,3.624259576,1.682446258,1.124444012,1.326326045,4.296171686,3.147534611,7.128290369,1.639800676,0.972379505,1.241269295
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_Y_138,SPG,tan,yellow,3,1,0.300088918,0.112847939,1,0.35036696,0.008845676,8.409417402,0.148335904,0.006219785,0.001386684,0.000910233,0.003350262,0.13315608,0.840496137,0.086631021,0.018362119,1.629645795,0.241697141,0.004020361,0.258220704,1,34.2593876,0.583703407,871.8107627,0.01491554,0.010215196,27.15237869,0.002140521,4.625490362,0.471190764,0.12750741,0.253158311,0.012263518,0.086772646,0.074447507,0.31309012,0.010833724,0.080152783,0.002874414,0.078589091,0.315796814,0.039424969,0,0.573056863,0.010469094,7.327119336,0.352355245,0.144191427,1,0.002064111,0.001180955,0.005977162,0.001261201,0.002734415,0,0.000233589,0.006050645,0.841548246,3.788182965,3.323997663,1.131378211,0.953646455,2.934606969,1.284573231,14.19901453,1.297741773,26.07200513,6.082649735,0.950608904,5.935113739,3.097723205,22.80022072,1.125780056,1.593624473,2.082401661,7.54841652,4.070707672,2.687183837,14.2632303,4.76363428,1.771278712,2.29716433,1.465810293,3.462706153,2.083233101,3.147160055,1.258838204,0.656957337,0.717309127,3.655025752,2.158251885,5.849880727,1.709386902,0.873032274,0.766026778
"D:\newly added\Others.190713\Academic\PhD\data\paper\140205.LR18\140205.LR-18-2013\R.2locations.SIR\STH,SPG.R",LR18_SPG_2013_T_Y_138,SPG,tan,yellow,2,1,0.192423023,0.056160623,1,0.635904338,0.034593244,9.241646571,0.297387422,0.020025732,0.001216006,0.002432543,0.001496209,0.239850808,0.984774664,0.105409936,0.034616379,2.141428858,0.260116283,0.015854515,0.290210576,1,24.78142548,0.347996241,548.2198798,0,0.008930824,20.86612452,0.002820932,1.577547188,0.293296746,0.123410658,0.484805634,0.004362702,0.111880423,0.029314157,0.336401882,0.020304495,0.035379911,0,0.024405424,0.383443608,0.054968763,0.035120636,0.451425803,0.013489509,5.565804592,0.276106602,0.108082907,1,0.000783003,0.003772459,0.004493078,0.000569042,0.001446159,0.000259326,0.000552177,0.017068131,0.976185004,4.476856087,4.575572924,1.516951822,1.250999016,3.196086436,1.721085533,15.10769083,1.152736269,29.45458079,7.578382304,1.277663968,5.536682869,3.614388742,25.00123464,1.334195741,1.740488923,2.009606893,10.05625963,4.924480656,3.646743096,15.06120491,4.870861365,2.127897911,3.093557883,2.151189099,5.761737076,2.619308478,3.254737417,1.538937548,0.908708415,1.040078029,3.404707096,2.689621652,6.795566207,1.176464393,0.991674038,0.770458199
